Date,Time,FM,Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat%(%),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),GAlt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,P3,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-05,14:48:44.430,"AIR",0.64,0.02,-2.92,16.1,10.2,203,76,-76,0,100,12,0,27,100,-74,100,10,61.001167 24.366042,25.5,216.00,14,29,-265,4,-359,-163,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1428,1500,1321,1376,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:45.430,"AIR",0.52,0.18,2.26,16.2,9.1,206,75,-77,0,100,10,0,27,100,-71,99,10,61.001099 24.366031,19.5,154.40,13,29,-256,46,-427,-214,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1402,1513,1287,1380,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:46.430,"AIR",0.42,0.11,1.65,16.2,7.9,208,75,-67,0,99,12,0,27,100,-66,99,12,61.001073 24.366098,17.7,110.80,12,29,-46,-58,-320,-10,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1481,1340,1488,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:47.430,"AIR",0.36,0.12,1.49,16.1,10.3,211,75,-67,0,100,12,0,27,100,-67,100,12,61.001086 24.366199,20.7,51.70,12,30,-43,5,-332,-55,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1483,1500,1334,1489,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:48.430,"AIR",0.39,0.09,1.31,16.1,8.6,213,74,-67,0,100,12,0,27,100,-65,100,12,61.001127 24.366271,27.6,34.70,12,30,103,50,-452,56,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1518,1514,1274,1542,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:49.430,"AIR",0.40,0.33,1.45,16.2,6.4,215,74,-66,0,100,12,0,27,100,-68,100,11,61.001185 24.366340,33.3,27.90,10,30,130,-48,-385,126,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1554,1481,1313,1556,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:50.430,"AIR",0.27,0.27,1.31,16.1,12.2,218,74,-71,0,100,11,0,27,100,-69,100,13,61.001264 24.366458,39.3,48.30,13,30,-381,2,-362,-277,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1369,1500,1319,1316,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:51.430,"AIR",0.31,-0.09,0.53,16.2,7.1,221,74,-69,0,98,12,0,27,100,-79,100,11,61.001327 24.366621,38.3,48.90,10,30,-225,152,-478,-208,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1404,1567,1261,1396,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:52.430,"AIR",0.48,-0.11,-0.01,16.1,10.5,223,73,-88,0,95,7,0,27,100,-83,99,10,61.001377 24.366714,30.0,28.00,13,29,-239,3,-294,-160,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1429,1500,1353,1389,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:53.430,"AIR",0.56,-0.22,-0.78,16.1,11.1,226,73,-85,0,99,9,0,27,100,-81,97,11,61.001459 24.366717,27.8,-319.96,12,30,-264,-9,-305,-224,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1396,1500,1348,1376,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:54.430,"AIR",0.69,-0.31,-1.40,16.0,13.4,230,72,-75,0,97,11,0,27,100,-75,94,12,61.001501 24.366624,27.4,296.00,13,30,-160,3,-238,-71,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1475,1500,1381,1429,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:55.430,"AIR",0.76,-0.22,-1.72,16.0,13.6,233,72,-72,0,98,12,0,27,100,-69,98,12,61.001496 24.366507,28.4,242.50,16,30,-57,-3,-276,-140,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1439,1500,1362,1482,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:56.430,"AIR",0.74,-0.15,-2.10,16.0,11.8,236,72,-69,0,98,12,0,27,100,-69,98,12,61.001423 24.366375,36.4,206.40,17,30,-110,-88,-249,-129,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1445,1466,1376,1455,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:57.430,"AIR",0.55,-0.18,-2.52,16.0,11.8,240,71,-73,0,100,12,0,27,100,-82,95,10,61.001362 24.366326,39.8,196.00,16,30,53,-61,-202,115,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1548,1480,1399,1516,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:58.430,"AIR",0.53,0.08,-2.45,16.0,12.4,243,71,-79,0,92,11,0,27,100,-71,98,12,61.001228 24.366313,42.2,171.10,13,30,253,6,-401,262,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1623,1500,1300,1618,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:59.430,"AIR",0.56,0.41,-1.68,16.1,9.5,246,71,-79,0,99,11,0,27,100,-82,98,8,61.001139 24.366332,37.9,183.80,12,30,297,-174,-379,229,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1606,1422,1311,1641,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:49:00.430,"AIR",0.46,0.20,-0.60,16.1,8.0,248,70,-84,0,98,9,0,27,100,-80,97,11,61.001063 24.366243,22.7,241.80,9,30,236,-234,-388,-120,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1449,1391,1306,1610,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:49:01.430,"AIR",0.26,-0.05,0.10,16.1,7.3,250,70,-75,0,98,11,0,27,100,-72,96,7,61.001059 24.366155,21.0,276.00,8,30,200,31,-334,104,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1542,1505,1333,1591,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:49:02.430,"AIR",0.26,-0.01,0.56,16.1,9.0,253,70,-74,0,96,12,0,27,100,-73,98,12,61.001084 24.366041,20.4,308.20,8,30,194,74,-382,276,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1630,1527,1309,1588,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:49:03.430,"AIR",0.34,0.21,1.30,16.1,9.5,256,69,-73,0,98,11,0,27,100,-75,100,10,61.001118 24.365994,17.2,-310.46,7,30,100,-113,-303,91,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1536,1453,1349,1540,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:49:04.430,"AIR",0.31,0.31,1.47,16.0,10.7,259,69,-76,0,98,10,0,27,100,-75,99,10,61.001163 24.366026,20.7,42.80,9,30,14,60,-325,-99,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1460,1520,1338,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:49:05.430,"AIR",0.33,0.10,1.54,16.0,11.1,262,69,-75,0,100,9,0,27,100,-71,96,9,61.001187 24.366107,25.8,67.60,11,30,-32,3,-311,-141,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1439,1500,1345,1494,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:49:06.430,"AIR",0.33,0.01,1.43,16.0,11.2,265,68,-70,0,97,12,0,27,100,-66,97,10,61.001218 24.366278,33.0,64.70,14,30,-160,24,-318,-114,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1453,1502,1341,1429,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:49:07.430,"AIR",0.40,-0.01,0.90,16.0,10.7,268,68,-66,0,99,12,0,27,100,-65,100,13,61.001252 24.366406,38.2,58.00,16,30,-248,-1,-339,-227,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1395,1500,1331,1384,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:49:08.430,"AIR",0.43,-0.21,0.38,16.0,9.5,271,68,-66,0,98,12,0,27,100,-68,98,12,61.001335 24.366594,43.0,34.70,16,30,-330,-44,-369,-313,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1351,1488,1316,1342,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:49:09.430,"AIR",0.89,-0.57,-1.07,16.0,9.9,274,67,-80,0,98,11,0,27,100,-77,95,7,61.001419 24.366655,36.0,-296.36,16,30,-259,-157,-293,-286,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1365,1431,1354,1379,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:49:10.430,"AIR",0.91,-0.46,-1.82,15.9,13.8,277,67,-71,0,99,12,0,27,100,-75,100,12,61.001475 24.366609,27.0,316.10,16,30,-63,-265,-148,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1376,1426,1479,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:49:11.430,"AIR",0.74,-0.20,-2.26,15.8,15.3,281,66,-73,0,98,12,0,27,100,-71,97,12,61.001471 24.366456,30.9,237.60,18,30,-119,2,-201,-134,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1442,1500,1400,1444,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
